material_x,cast_code,temperature,PS_02,UTS,elongation,RofA,Comp_C,Comp_Cr,Comp_Co,Comp_Al,Comp_Ti,Comp_Mo,Comp_W,Comp_Nb,Comp_Fe,Comp_B,Comp_V,Comp_Ni,Comp_Si,Comp_Mn,Comp_Cu,Comp_S,Comp_P,Comp_N,Comp_NbTa
11,69,100,260,417,23,67,0.15,0.02,0,0.004,0,0.5,0,0,0,0,0,0.01,0.22,0.43,0.03,0.022,0.011,0.004,0
11,69,200,273,533,20,61,0.15,0.02,0,0.004,0,0.5,0,0,0,0,0,0.01,0.22,0.43,0.03,0.022,0.011,0.004,0
11,69,300,178,524,28,36,0.15,0.02,0,0.004,0,0.5,0,0,0,0,0,0.01,0.22,0.43,0.03,0.022,0.011,0.004,0
11,69,400,181,428,31,68,0.15,0.02,0,0.004,0,0.5,0,0,0,0,0,0.01,0.22,0.43,0.03,0.022,0.011,0.004,0
11,69,450,175,394,30,71,0.15,0.02,0,0.004,0,0.5,0,0,0,0,0,0.01,0.22,0.43,0.03,0.022,0.011,0.004,0
11,69,500,180,350,30,78,0.15,0.02,0,0.004,0,0.5,0,0,0,0,0,0.01,0.22,0.43,0.03,0.022,0.011,0.004,0
11,69,550,179,315,35,82,0.15,0.02,0,0.004,0,0.5,0,0,0,0,0,0.01,0.22,0.43,0.03,0.022,0.011,0.004,0
11,69,600,140,250,44,86,0.15,0.02,0,0.004,0,0.5,0,0,0,0,0,0.01,0.22,0.43,0.03,0.022,0.011,0.004,0
11,70,20,280,440,31,70,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,70,100,274,423,21,67,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,70,200,274,530,20,56,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,70,300,218,5330,27,37,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,70,400,262,442,30,69,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,70,450,200,393,28,72,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,70,500,200,354,28,76,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,70,550,213,311,30,82,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,70,600,156,266,37,85,0.14,0.03,0,0.006,0,0.5,0,0,0,0,0,0.01,0.22,0.46,0,0.012,0.012,0.006,0
11,71,20,290,450,36,74,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,71,100,267,414,30,72,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,71,200,260,463,22,68,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,71,300,203,487,28,42,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,71,400,182,438,32,73,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,71,450,192,418,30,74,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,71,500,167,372,29,80,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,71,550,175,313,37,83,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,71,600,146,253,44,87,0.15,0.11,0,0.007,0,0.52,0,0,0,0,0,0.05,0.25,0.58,4,0.01,0.008,0.011,0
11,72,20,310,460,29,63,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,72,100,308,445,20,59,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,72,200,317,556,18,47,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,72,300,278,557,24,28,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,72,400,252,456,28,65,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,72,450,249,416,29,72,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,72,500,237,374,29,79,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,72,550,237,321,30,84,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,72,600,175,258,47,85,0.2,0.02,0,0.003,0,0.54,0,0,0,0,0,0.02,0.28,0.59,0.07,0.01,0.012,0.0054,0
11,73,20,320,480,30,64,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,73,100,304,469,19,57,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,73,200,310,592,17,45,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,73,300,275,596,25,48,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,73,400,238,487,27,61,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,73,450,249,437,26,68,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,73,500,248,385,34,77,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,73,550,219,330,35,83,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,73,600,177,268,39,83,0.17,0.09,0,0.003,0,0.52,0,0,0,0,0,0.04,0.3,0.63,0.1,0.012,0.012,0.007,0
11,74,20,300,440,29,66,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,74,100,408,512,20,64,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,74,200,314,546,19,51,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,74,300,263,541,27,54,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,74,400,237,441,27,65,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,74,450,261,407,31,71,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,74,500,250,365,26,76,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,74,550,215,317,32,81,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,74,600,188,256,37,81,0.13,0.06,0,0.004,0,0.51,0,0,0,0,0,0.08,0.23,0.66,0.13,0.01,0.01,0.0057,0
11,75,20,420,530,23,65,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,75,100,324,437,17,59,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,75,200,412,616,17,52,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,75,300,364,624,24,52,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,75,400,367,532,26,64,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,75,450,320,478,26,69,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,75,500,306,420,27,79,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,75,550,276,364,29,84,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,75,600,243,304,32,83,0.14,0,0,0.004,0,0.58,0,0,0,0,0,0,0.39,0.63,0.03,0.005,0.008,0.006,0
11,76,20,395,520,24,66,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,76,100,380,506,19,61,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,76,200,391,609,18,49,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,76,300,378,614,23,51,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,76,400,330,519,26,64,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,76,450,328,477,27,71,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,76,500,292,422,29,80,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,76,550,268,369,35,86,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,76,600,235,303,49,84,0.14,0,0,0.004,0,0.6,0,0,0,0,0,0,0.4,0.67,0.03,0.004,0.007,0.007,0
11,77,20,380,520,25,64,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
11,77,100,371,505,19,61,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
11,77,200,367,606,18,48,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
11,77,300,330,610,25,51,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
11,77,400,323,517,26,64,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
11,77,450,323,467,27,72,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
11,77,500,276,417,28,80,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
11,77,550,261,365,33,84,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
11,77,600,217,291,46,84,0.14,0,0,0.005,0,0.58,0,0,0,0,0,0,0.39,0.64,0.03,0.005,0.006,0.008,0
12,78,20,425,580,26,71,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,100,393,525,23,69,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,200,419,551,21,69,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,300,395,588,21,62,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,350,399,575,26,70,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,400,367,534,25,71,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,450,352,481,24,72,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,500,322,409,23,78,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,550,303,374,30,84,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,78,600,240,313,31,84,0.18,0.11,0,0.028,0,0.49,0,0,0,0,0,0.55,0.26,1.33,0.11,0.008,0.015,0.006,0
12,79,20,455,590,26,72,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,100,427,548,23,71,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,200,436,566,21,67,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,300,435,608,20,61,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,350,405,572,25,66,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,400,366,531,26,68,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,450,367,505,25,75,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,500,337,427,22,79,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,550,291,369,25,82,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,79,600,248,308,37,85,0.17,0.16,0,0.038,0,0.49,0,0,0,0,0,0.57,0.23,1.34,0.11,0.009,0.014,0.007,0
12,80,20,440,590,25,70,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,100,421,558,21,68,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,200,404,548,20,66,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,300,400,565,18,60,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,350,404,573,23,62,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,400,378,532,19,45,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,450,366,485,22,64,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,500,341,473,23,75,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,550,304,369,27,82,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,600,250,310,30,88,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,80,650,170,250,36,92,0.17,0.08,0,0.008,0,0.53,0,0,0,0,0,0.6,0.33,1.37,0.24,0.014,0.016,0.0071,0
12,81,20,420,580,27,71,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,100,411,551,24,72,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,200,381,525,22,69,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,300,381,556,20,60,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,350,357,549,24,62,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,400,352,510,25,65,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,450,336,462,22,66,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,500,303,396,24,79,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,550,286,355,31,84,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,81,600,240,300,39,88,0.17,0.08,0,0.006,0,0.5,0,0,0,0,0,0.58,0.35,1.44,0.23,0.01,0.015,0.0079,0
12,82,20,435,590,26,72,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,100,414,557,23,72,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,200,395,540,23,69,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,300,396,573,18,56,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,350,370,558,23,60,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,400,363,522,23,59,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,450,336,470,22,64,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,500,323,412,22,70,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,550,288,356,29,83,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
12,82,600,240,299,41,88,0.19,0.1,0,0.008,0,0.53,0,0,0,0,0,0.58,0.33,1.41,0.25,0.006,0.014,0.0077,0
13,83,20,345,530,27,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,100,312,492,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,200,314,484,20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,300,312,517,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,400,290,519,21,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,450,288,495,21,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,500,264,467,24,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,550,249,404,28,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,600,198,313,36,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,650,152,237,62,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,20,355,550,26,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,100,318,498,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,200,320,496,20,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,300,322,522,19,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,400,295,525,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,450,275,499,23,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,500,278,446,23,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,550,242,391,26,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,600,189,303,39,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,650,146,227,60,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,20,325,530,27,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,100,311,490,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,200,323,483,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,300,291,513,17,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,400,276,520,20,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,450,282,490,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,500,236,440,22,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,550,233,389,28,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,600,201,320,38,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,85,650,145,237,58,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,20,295,520,28,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,100,278,475,24,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,200,272,467,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,300,285,496,19,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,400,256,484,23,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,450,251,463,23,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,500,250,426,26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,550,210,355,31,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,600,171,278,51,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,650,145,216,52,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,20,295,520,28,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,100,273,485,27,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,200,264,460,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,300,328,515,19,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,400,262,508,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,450,248,473,24,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,500,238,431,27,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,550,203,365,35,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,600,177,290,41,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,650,142,216,58,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,20,275,500,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,100,265,457,27,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,200,241,434,23,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,300,238,459,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,400,238,476,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,450,225,448,23,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,500,220,394,25,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,550,205,365,28,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,600,161,283,43,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,88,650,133,216,57,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,20,300,530,28,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,100,275,497,28,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,200,297,465,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,300,256,512,19,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,400,239,515,23,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,450,221,481,25,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,500,207,427,28,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,550,192,363,31,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,600,166,282,44,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,89,650,135,209,76,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,20,295,480,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,100,276,449,28,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,200,263,454,23,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,300,260,492,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,400,211,489,23,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,450,202,464,24,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,500,189,412,25,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,550,192,374,27,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,600,174,288,40,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90,650,137,209,57,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,91,20,310,500,32,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
