material_x,cast_code,stress,temperature,fracture,elongation,RA,Comp_C,Comp_Cr,Comp_Co,Comp_Al,Comp_Ti,Comp_Mo,Comp_W,Comp_Nb,Comp_Fe,Comp_B,Comp_V,Comp_Ni,Comp_Si,Comp_Mn,Comp_Cu,Comp_S,Comp_P,Comp_N,Comp_NbTa
4,29,137,650,2141.1,62,73,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,108,650,7297.7,62,59,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,137,700,69.3,82,79,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,108,700,425.1,127,82,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,88,700,1370.5,78,66,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,78,700,2506.9,98,63,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,69,700,6729.8,49,43,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,61,700,12122.6,52,41,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,53,700,42837.1,28,21,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,88,750,126.8,129,89,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,69,750,576.5,123,78,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,53,750,2725.8,49,46,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,41,750,9266.1,49,34,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,33,750,23024.4,40,26,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,26,750,53844,32,22,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,53,800,390.6,99,70,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,41,800,1239.4,69,50,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,33,800,3349.4,56,37,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,26,800,8599,31,27,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,20,800,21527.8,20,19,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,33,850,718.5,81,54,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,26,850,1622.7,56,43,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,20,850,5105.8,31,27,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,196,600,5759,41,53,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,88,700,1370.5,78,66,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,69,750,576.5,123,78,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,53,750,2725.8,49,46,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,41,750,9266.1,49,34,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,33,750,23024.4,40,26,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,26,750,53844,32,22,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,33,800,3349.4,56,37,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,26,800,8599,31,27,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,20,800,21527.8,20,19,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,20,850,5105.8,31,27,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,30,265,600,269.7,27,24,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,235,600,824.6,18,15,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,196,600,5533.2,30,39,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,196,650,148.9,56,70,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,137,650,1933.1,45,54,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,108,650,6404.3,45,38,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,137,700,86.4,109,83,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,108,700,498,78,66,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,88,700,1485.1,48,45,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,78,700,2759.4,40,37,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,69,700,5556.4,35,35,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,61,700,8745.3,47,34,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,53,700,14786.4,55,33,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,41,700,32409,37,31,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,88,750,170.1,87,72,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,69,750,656.4,63,50,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,53,750,2137.3,52,43,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,41,750,6564.4,44,33,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,33,750,11187.8,61,35,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,26,750,22181.1,67,34,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,53,800,407.2,68,53,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,41,800,1322.9,59,45,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,33,800,3109,49,36,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,26,800,7988,35,31,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,20,800,21557.2,29,32,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,33,850,623.4,38,48,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,26,850,2130.4,39,39,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,20,850,5619.2,39,34,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,235,600,824.6,18,15,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,196,600,5533.2,30,39,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,137,650,1923.6,45,54,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,88,700,1485.1,48,45,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,69,750,656.4,63,50,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,53,750,2137.3,52,43,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,41,750,6564.4,44,33,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,33,750,11187.8,61,35,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,26,750,22181.1,67,34,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,33,800,3109,49,36,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,26,800,7988,35,31,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,20,800,21557.2,29,32,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,20,850,5619.2,39,34,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,31,265,600,254.5,24,18,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,235,600,1033,28,37,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,196,600,7326.8,19,32,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,196,650,163.1,53,72,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,137,650,2266.8,37,43,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,108,650,6194.9,36,32,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,137,700,107.2,107,83,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,108,700,469.8,72,59,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,88,700,1304.8,41,40,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,78,700,2285.6,35,33,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,69,700,4410.6,36,28,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,61,700,7265.5,44,28,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,53,700,13732.9,40,24,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,41,700,29350.2,45,23,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,88,750,172.6,65,57,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,69,750,555.4,47,55,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,53,750,1724.7,45,36,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,41,750,5383.9,29,27,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,33,750,9352.7,52,26,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,26,750,19438.5,37,22,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,53,800,389.6,46,40,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,41,800,1010,43,35,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,33,800,2823,36,29,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,26,800,6756,28,25,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,20,800,16869.3,29,21,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,33,850,578.4,41,35,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,26,850,1598.8,28,31,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,20,850,5032.6,32,29,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,196,600,7326.8,19,32,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,88,700,1304.8,41,40,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,69,750,555.4,47,55,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,53,750,1724.7,45,36,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,41,750,5383.9,29,27,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,33,750,9352.7,52,26,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,26,750,19438.5,37,22,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,33,800,2823,36,29,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,26,800,6756,28,25,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,20,800,16869.3,29,21,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,31,20,850,5032.6,32,29,0.07,17.3,0,0.03,0.047,2.37,0,0,0,0.0007,0,10.42,0.58,1.67,0.17,0.011,0.027,0.029,0.03
4,32,265,600,97.2,16,22,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,235,600,804.7,20,16,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,196,600,4468.7,19,28,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,196,650,130.5,62,69,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,137,650,1545.4,45,46,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,108,650,5856.2,34,35,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,137,700,73.9,102,82,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,108,700,433,96,67,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,88,700,1359.3,44,43,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,78,700,2872.2,39,37,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,69,700,6558,37,35,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,61,700,12850.9,24,24,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,53,700,26746.7,27,20,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,47,700,40365,26,18,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,88,750,135.2,89,79,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,69,750,640.5,93,73,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,53,750,2651.2,52,44,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,41,750,8302.3,38,31,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,33,750,18172.8,29,23,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,26,750,46416.6,34,19,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,53,800,447.7,83,62,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,41,800,1358.1,52,47,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,33,800,3975.7,37,34,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,26,800,10206.9,28,28,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,20,800,28514,21,26,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,33,850,1839.2,44,42,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,26,850,2911.8,44,38,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,20,850,11133.4,35,24,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,196,600,4468.7,19,28,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,88,700,1359.3,44,43,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,69,750,640.5,93,73,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,53,750,2651.2,52,44,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,41,750,8302.3,38,31,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,33,750,18172.8,29,23,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,26,750,46416.6,34,19,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,33,800,3975.7,37,34,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,26,800,10206.9,28,28,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,20,800,28514,21,26,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,32,20,850,11133.4,35,24,0.08,17.11,0,0.006,0.013,2.31,0,0,0,0.001,0,12.3,0.67,1.44,0.35,0.009,0.026,0.0186,0.04
4,33,265,600,93.3,16,20,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,235,600,680.6,19,15,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,196,600,4174.2,17,22,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,196,650,131.1,50,65,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,137,650,1425,40,41,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,108,650,4566.6,26,26,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,137,700,83.3,95,78,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,108,700,417.6,75,63,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,88,700,1217.4,43,36,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,78,700,2590.7,35,30,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
4,33,69,700,4636,27,23,0.07,16.97,0,0.006,0.018,2.25,0,0,0,0.0008,0,12.18,0.61,1.41,0.34,0.007,0.026,0.0218,0.03
